method,split,task,regime,mean_success,ci95_success,mean_goal_validity_f1,ci95_goal_validity_f1,mean_retarget_precision,ci95_retarget_precision,mean_stale_goal_pursuit,ci95_stale_goal_pursuit,mean_unsafe_reach,ci95_unsafe_reach,mean_false_abandonment,ci95_false_abandonment,mean_reappearance_recovery,ci95_reappearance_recovery,mean_substitute_goal_success,ci95_substitute_goal_success,mean_belief_update_latency,ci95_belief_update_latency,mean_intervention_cost,ci95_intervention_cost,mean_regret_to_oracle,ci95_regret_to_oracle,groups
proposed_disappearing_goal_belief_revision,nominal,shelf_retrieval,cascading_disappearing_goal,0.6599,0.0254,0.6709,0.0121,0.6025,0.0064,0.0459,0.0224,0.0323,0.0141,0.0544,0.0152,0.5,0.0602,0.5068,0.0485,0.5344,0.0153,0.2481,0.0055,0.1514,0.0488,7
proposed_disappearing_goal_belief_revision,nominal,shelf_retrieval,goal_specification_changed,0.7041,0.0213,0.6679,0.0138,0.5858,0.005,0.0578,0.0285,0.0272,0.0084,0.0238,0.0125,0.5136,0.0213,0.5629,0.0226,0.4506,0.0192,0.2501,0.0034,0.1361,0.0501,7
proposed_disappearing_goal_belief_revision,nominal,shelf_retrieval,human_temporary_obstruction,0.7568,0.0391,0.6653,0.0121,0.5983,0.0091,0.0459,0.0156,0.0323,0.0141,0.0408,0.0086,0.4932,0.0356,0.5272,0.0397,0.468,0.0123,0.2462,0.0079,0.0884,0.058,7
proposed_disappearing_goal_belief_revision,nominal,shelf_retrieval,object_moved,0.7398,0.0276,0.6742,0.0085,0.5961,0.0121,0.0578,0.0172,0.0102,0.0079,0.0255,0.0246,0.4711,0.0278,0.5629,0.046,0.4262,0.0162,0.2388,0.0049,0.1037,0.0202,7
proposed_disappearing_goal_belief_revision,nominal,shelf_retrieval,object_removed,0.6803,0.0285,0.6631,0.0109,0.5988,0.0143,0.0527,0.0133,0.0391,0.0122,0.0085,0.0084,0.4813,0.0374,0.5,0.0125,0.4775,0.0077,0.2439,0.006,0.1616,0.0356,7
proposed_disappearing_goal_belief_revision,nominal,shelf_retrieval,substitute_goal_available,0.7041,0.0372,0.6762,0.0066,0.5918,0.0047,0.0493,0.0193,0.0204,0.0084,0.0255,0.0139,0.5017,0.0424,0.4881,0.0216,0.4527,0.0153,0.245,0.005,0.1412,0.052,7
proposed_disappearing_goal_belief_revision,nominal,shelf_retrieval,visual_occlusion,0.7313,0.0391,0.68,0.0099,0.5953,0.0148,0.034,0.0262,0.0102,0.0079,0.0493,0.0164,0.4694,0.0477,0.5357,0.0461,0.4596,0.0219,0.242,0.0036,0.1003,0.0333,7
proposed_disappearing_goal_belief_revision,nominal,tool_handoff,cascading_disappearing_goal,0.6837,0.0196,0.6798,0.0097,0.6016,0.0085,0.0646,0.0152,0.0255,0.0139,0.0442,0.0195,0.4711,0.0449,0.5136,0.0542,0.5525,0.0139,0.2479,0.0075,0.131,0.0274,7
proposed_disappearing_goal_belief_revision,nominal,tool_handoff,goal_specification_changed,0.733,0.0259,0.6659,0.0063,0.6051,0.0102,0.0459,0.0241,0.0425,0.0069,0.0289,0.019,0.5442,0.04,0.5221,0.0276,0.4766,0.0148,0.2439,0.0072,0.0748,0.0321,7
proposed_disappearing_goal_belief_revision,nominal,tool_handoff,human_temporary_obstruction,0.7194,0.0325,0.6629,0.0085,0.5954,0.01,0.0357,0.0125,0.0289,0.0175,0.0527,0.0309,0.4915,0.0202,0.5527,0.0333,0.4669,0.0087,0.2465,0.0062,0.0969,0.0399,7
proposed_disappearing_goal_belief_revision,nominal,tool_handoff,object_moved,0.7415,0.0304,0.674,0.0072,0.6038,0.006,0.0527,0.0069,0.0221,0.0139,0.0306,0.0086,0.5187,0.036,0.5085,0.0296,0.4371,0.0093,0.2473,0.0051,0.0935,0.0365,7
proposed_disappearing_goal_belief_revision,nominal,tool_handoff,object_removed,0.7381,0.0401,0.6735,0.0064,0.5934,0.0094,0.051,0.0084,0.0306,0.0123,0.0255,0.0129,0.4677,0.0317,0.5068,0.0423,0.5068,0.0121,0.2456,0.0075,0.0816,0.0549,7
proposed_disappearing_goal_belief_revision,nominal,tool_handoff,substitute_goal_available,0.7228,0.022,0.6736,0.0088,0.5986,0.0103,0.051,0.0159,0.0255,0.0156,0.0255,0.0139,0.4881,0.0338,0.4762,0.0509,0.4672,0.012,0.2432,0.0034,0.1139,0.0349,7
proposed_disappearing_goal_belief_revision,nominal,tool_handoff,visual_occlusion,0.6905,0.0414,0.6672,0.0095,0.5904,0.0051,0.0408,0.0196,0.0102,0.0061,0.0476,0.0176,0.5017,0.0369,0.517,0.041,0.4617,0.0143,0.248,0.0079,0.1514,0.0443,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,bin_sorting,cascading_disappearing_goal,0.6633,0.0313,0.6115,0.0096,0.5889,0.0139,0.0986,0.0182,0.0476,0.0197,0.0629,0.0189,0.4575,0.0564,0.4932,0.0313,0.6303,0.0126,0.2476,0.0048,0.1718,0.0469,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,bin_sorting,goal_specification_changed,0.7245,0.052,0.6093,0.009,0.5834,0.0078,0.0663,0.0112,0.0289,0.0133,0.0238,0.0125,0.4388,0.018,0.5187,0.0506,0.5155,0.0103,0.2523,0.0054,0.1088,0.0575,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,bin_sorting,human_temporary_obstruction,0.7228,0.0287,0.6173,0.01,0.5877,0.0093,0.0425,0.0221,0.0289,0.0112,0.0612,0.0187,0.466,0.0476,0.4864,0.0382,0.5309,0.0134,0.2471,0.0065,0.131,0.0404,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,bin_sorting,object_moved,0.7143,0.0197,0.6237,0.0099,0.5876,0.0123,0.0629,0.022,0.0238,0.0144,0.0374,0.0156,0.4473,0.0466,0.5102,0.0418,0.4911,0.0123,0.2465,0.0079,0.0952,0.0306,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,bin_sorting,object_removed,0.7211,0.0435,0.6177,0.0156,0.5899,0.0072,0.0629,0.0141,0.0408,0.0152,0.0357,0.0197,0.3776,0.0503,0.5034,0.0214,0.5529,0.0082,0.2511,0.0057,0.1037,0.037,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,bin_sorting,substitute_goal_available,0.6871,0.0598,0.6161,0.0114,0.5836,0.0046,0.0578,0.0213,0.0153,0.0098,0.0476,0.0222,0.4524,0.0765,0.4915,0.0419,0.5269,0.0146,0.244,0.0055,0.165,0.0614,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,bin_sorting,visual_occlusion,0.7517,0.0193,0.6141,0.0106,0.5798,0.0076,0.0357,0.0161,0.0187,0.0168,0.0544,0.016,0.4626,0.0523,0.5272,0.0457,0.5368,0.019,0.2429,0.0087,0.0612,0.0328,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,drawer_placement,cascading_disappearing_goal,0.6344,0.0413,0.6221,0.0103,0.5845,0.0108,0.0833,0.0222,0.0663,0.0183,0.0578,0.0139,0.4626,0.0294,0.4592,0.0249,0.6685,0.0171,0.252,0.0068,0.1786,0.0551,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,drawer_placement,goal_specification_changed,0.6735,0.0301,0.6159,0.0078,0.5881,0.0096,0.0697,0.0328,0.0323,0.0189,0.017,0.0112,0.4541,0.032,0.4949,0.0345,0.5478,0.0146,0.2477,0.0085,0.1582,0.0359,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,drawer_placement,human_temporary_obstruction,0.6769,0.05,0.6154,0.0095,0.5916,0.0082,0.0374,0.0094,0.0306,0.0209,0.0561,0.0214,0.4371,0.0573,0.5255,0.0312,0.5525,0.0082,0.2455,0.0069,0.1446,0.0468,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,drawer_placement,object_moved,0.6905,0.0334,0.6111,0.0074,0.5927,0.0145,0.0714,0.0125,0.0187,0.0047,0.0408,0.0168,0.4201,0.0287,0.5068,0.0455,0.4879,0.0094,0.2413,0.0051,0.1054,0.0328,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,drawer_placement,object_removed,0.7211,0.0496,0.6088,0.0042,0.5946,0.0104,0.068,0.0214,0.0391,0.0122,0.0357,0.0169,0.4252,0.0446,0.5017,0.0445,0.5603,0.0098,0.2427,0.0093,0.1139,0.0638,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,drawer_placement,substitute_goal_available,0.6956,0.0374,0.6127,0.0121,0.5798,0.0104,0.0765,0.0233,0.0357,0.0144,0.0357,0.0102,0.4626,0.0236,0.4983,0.0303,0.556,0.0073,0.2453,0.0067,0.1327,0.049,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,drawer_placement,visual_occlusion,0.6565,0.0399,0.6161,0.0159,0.5844,0.0081,0.0408,0.016,0.0272,0.0098,0.0629,0.0195,0.449,0.0325,0.5323,0.0387,0.559,0.0185,0.2529,0.0079,0.1752,0.0446,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,mobile_pick_and_place,cascading_disappearing_goal,0.6599,0.0526,0.6121,0.0103,0.5811,0.0091,0.0969,0.0224,0.0527,0.0196,0.0391,0.022,0.4439,0.0469,0.5119,0.0447,0.6663,0.0124,0.2509,0.0063,0.1565,0.0645,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,mobile_pick_and_place,goal_specification_changed,0.6701,0.0686,0.6278,0.009,0.5905,0.0088,0.0578,0.0219,0.0425,0.0175,0.034,0.0139,0.4677,0.0446,0.5085,0.0538,0.5299,0.0133,0.2416,0.0074,0.1497,0.0868,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,mobile_pick_and_place,human_temporary_obstruction,0.7143,0.031,0.616,0.0119,0.5846,0.0138,0.0493,0.0206,0.0204,0.015,0.0425,0.0209,0.4388,0.0172,0.534,0.0495,0.547,0.0086,0.2449,0.0064,0.1105,0.0511,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,mobile_pick_and_place,object_moved,0.6973,0.0221,0.6144,0.013,0.5885,0.0061,0.0612,0.0224,0.0374,0.0193,0.0255,0.0094,0.4626,0.0409,0.5017,0.0462,0.5051,0.0195,0.2429,0.0052,0.1105,0.0296,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,mobile_pick_and_place,object_removed,0.6565,0.0637,0.6168,0.0143,0.592,0.0084,0.0731,0.0156,0.034,0.0079,0.0238,0.0088,0.4439,0.0557,0.4932,0.0305,0.5562,0.0097,0.2477,0.0035,0.1429,0.08,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,mobile_pick_and_place,substitute_goal_available,0.6701,0.0344,0.6104,0.0122,0.5945,0.0067,0.0629,0.0174,0.0306,0.0086,0.0391,0.0111,0.4643,0.0539,0.5051,0.037,0.553,0.016,0.2476,0.0059,0.1361,0.0543,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,mobile_pick_and_place,visual_occlusion,0.7075,0.0333,0.6033,0.0154,0.5859,0.0098,0.0357,0.0144,0.0153,0.0111,0.051,0.0098,0.4252,0.0397,0.4915,0.0337,0.5698,0.0191,0.2474,0.006,0.1105,0.041,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,shelf_retrieval,cascading_disappearing_goal,0.6718,0.0429,0.618,0.0096,0.5898,0.0121,0.0663,0.0143,0.0561,0.0258,0.0578,0.0257,0.4541,0.032,0.5017,0.0495,0.6543,0.016,0.2474,0.0065,0.1361,0.0516,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,shelf_retrieval,goal_specification_changed,0.682,0.0406,0.6079,0.0126,0.5877,0.005,0.0425,0.01,0.034,0.0172,0.017,0.0221,0.3912,0.0379,0.5255,0.0339,0.5239,0.0109,0.2457,0.0061,0.1395,0.0606,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,shelf_retrieval,human_temporary_obstruction,0.716,0.0332,0.6199,0.0108,0.5859,0.011,0.0408,0.0203,0.0204,0.0122,0.0612,0.0172,0.4439,0.037,0.5408,0.0438,0.5562,0.0183,0.2542,0.0046,0.1105,0.0406,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,shelf_retrieval,object_moved,0.6599,0.0567,0.6172,0.0113,0.5962,0.0125,0.0748,0.0296,0.0272,0.0202,0.0272,0.0182,0.4337,0.0352,0.4609,0.034,0.4978,0.0132,0.2509,0.0059,0.182,0.0541,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,shelf_retrieval,object_removed,0.6939,0.0434,0.6066,0.0067,0.5801,0.0093,0.0697,0.0187,0.0272,0.0122,0.034,0.02,0.4303,0.0376,0.5017,0.0307,0.5449,0.0088,0.2456,0.0024,0.1463,0.0329,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,shelf_retrieval,substitute_goal_available,0.6888,0.05,0.6106,0.0048,0.5848,0.0142,0.0544,0.0254,0.0187,0.0086,0.0476,0.0176,0.4456,0.0264,0.4949,0.0466,0.5436,0.0105,0.2457,0.0043,0.1514,0.0641,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,shelf_retrieval,visual_occlusion,0.6939,0.0263,0.6154,0.0107,0.5906,0.0108,0.0374,0.0187,0.0136,0.0119,0.0697,0.0206,0.4541,0.0396,0.5,0.0467,0.5769,0.0222,0.2527,0.0081,0.119,0.0388,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,tool_handoff,cascading_disappearing_goal,0.6344,0.0333,0.6121,0.0081,0.6005,0.0078,0.0799,0.0189,0.0425,0.0168,0.0663,0.0233,0.4456,0.0461,0.5085,0.0397,0.69,0.0141,0.2474,0.0065,0.1548,0.0407,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,tool_handoff,goal_specification_changed,0.6803,0.0412,0.6267,0.0135,0.5838,0.0106,0.0714,0.0125,0.0408,0.0274,0.0204,0.0067,0.3929,0.0532,0.5153,0.0443,0.5513,0.0081,0.2487,0.0083,0.148,0.0452,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,tool_handoff,human_temporary_obstruction,0.6684,0.0601,0.6095,0.0082,0.591,0.0052,0.0527,0.0175,0.0221,0.0107,0.0663,0.01,0.4626,0.0508,0.551,0.0344,0.5667,0.0101,0.2483,0.0066,0.1548,0.0596,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,tool_handoff,object_moved,0.6361,0.0352,0.6154,0.0055,0.5823,0.0126,0.0493,0.0206,0.0204,0.0084,0.0527,0.0168,0.4779,0.0473,0.5289,0.0227,0.4915,0.0039,0.2454,0.0061,0.1667,0.0398,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,tool_handoff,object_removed,0.6922,0.0448,0.6203,0.0156,0.587,0.0122,0.051,0.0167,0.0425,0.0112,0.0374,0.0107,0.4473,0.0352,0.4813,0.0333,0.5874,0.015,0.2455,0.008,0.1122,0.0642,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,tool_handoff,substitute_goal_available,0.7194,0.0496,0.6141,0.0109,0.5966,0.0042,0.0629,0.0226,0.0425,0.0123,0.034,0.0079,0.449,0.0387,0.5102,0.0328,0.5649,0.012,0.245,0.0072,0.0901,0.0516,7
proposed_disappearing_goal_belief_revision,occlusion_heavy_shift,tool_handoff,visual_occlusion,0.6871,0.0237,0.6204,0.0126,0.5907,0.0127,0.0323,0.0237,0.0136,0.0079,0.0986,0.0208,0.4252,0.0344,0.5629,0.0268,0.5801,0.0123,0.2531,0.0063,0.1037,0.048,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,bin_sorting,cascading_disappearing_goal,0.699,0.0258,0.6083,0.0106,0.5589,0.0139,0.0765,0.0227,0.0374,0.0129,0.034,0.0219,0.4643,0.0398,0.4779,0.0236,0.6443,0.0136,0.2524,0.006,0.1412,0.0436,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,bin_sorting,goal_specification_changed,0.6667,0.0306,0.6147,0.0128,0.5654,0.0057,0.0697,0.0079,0.0306,0.0143,0.0255,0.0193,0.4643,0.0685,0.4813,0.0349,0.5562,0.0133,0.241,0.0063,0.2007,0.0424,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,bin_sorting,human_temporary_obstruction,0.7262,0.0297,0.6112,0.0076,0.5752,0.0096,0.034,0.0119,0.0238,0.0088,0.0544,0.0133,0.4422,0.0386,0.4932,0.0283,0.519,0.0099,0.2476,0.0031,0.0969,0.0418,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,bin_sorting,object_moved,0.6973,0.0329,0.6083,0.0137,0.5573,0.0094,0.0731,0.0119,0.0272,0.0122,0.034,0.0219,0.4728,0.0296,0.4796,0.0359,0.4841,0.0074,0.2455,0.0077,0.1088,0.0418,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,bin_sorting,object_removed,0.6905,0.0455,0.6066,0.0093,0.5734,0.0101,0.0765,0.0123,0.0272,0.0084,0.0221,0.0107,0.4643,0.0269,0.483,0.0587,0.5788,0.0178,0.2471,0.0062,0.1361,0.0573,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,bin_sorting,substitute_goal_available,0.6939,0.0434,0.6171,0.0104,0.5749,0.0061,0.0782,0.0175,0.0289,0.0183,0.0323,0.0159,0.4932,0.0274,0.4847,0.0406,0.543,0.0141,0.2431,0.0052,0.1037,0.0425,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,bin_sorting,visual_occlusion,0.716,0.029,0.6198,0.0107,0.5656,0.011,0.0391,0.0189,0.0272,0.015,0.0459,0.0156,0.432,0.058,0.5187,0.0461,0.5163,0.0126,0.2518,0.0064,0.1071,0.0349,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,drawer_placement,cascading_disappearing_goal,0.6054,0.032,0.6038,0.0044,0.5743,0.0144,0.0867,0.0278,0.0425,0.0123,0.0408,0.019,0.5051,0.0349,0.4371,0.0434,0.6833,0.01,0.2495,0.0056,0.1803,0.0339,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,drawer_placement,goal_specification_changed,0.6514,0.0446,0.6076,0.0139,0.5662,0.0073,0.0561,0.015,0.0374,0.023,0.0204,0.0159,0.449,0.0533,0.4762,0.0391,0.5665,0.0187,0.2445,0.0047,0.1565,0.0433,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,drawer_placement,human_temporary_obstruction,0.7177,0.038,0.6169,0.0099,0.5749,0.009,0.0459,0.018,0.0442,0.015,0.0425,0.0175,0.4507,0.049,0.5153,0.0413,0.5324,0.0147,0.2483,0.0081,0.1207,0.0508,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,drawer_placement,object_moved,0.7211,0.0452,0.6212,0.0105,0.5618,0.0096,0.0731,0.0129,0.0306,0.0143,0.0323,0.0067,0.4677,0.0333,0.4983,0.0601,0.4894,0.0117,0.2482,0.007,0.0833,0.0522,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,drawer_placement,object_removed,0.699,0.0533,0.6237,0.0057,0.5707,0.011,0.0527,0.0196,0.0493,0.0246,0.0289,0.0123,0.4864,0.0351,0.4745,0.0402,0.6119,0.0145,0.2492,0.0044,0.0935,0.0599,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,drawer_placement,substitute_goal_available,0.6531,0.0418,0.6181,0.012,0.5657,0.0115,0.085,0.0193,0.0425,0.0123,0.0306,0.016,0.4728,0.0498,0.4524,0.0249,0.5795,0.008,0.247,0.0068,0.1701,0.0503,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,drawer_placement,visual_occlusion,0.6973,0.036,0.6063,0.0102,0.5649,0.0099,0.0561,0.0273,0.0204,0.0122,0.0663,0.0309,0.4949,0.0387,0.5017,0.0372,0.5325,0.0157,0.2487,0.0036,0.1139,0.0435,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,mobile_pick_and_place,cascading_disappearing_goal,0.6548,0.0464,0.6135,0.0116,0.5654,0.0067,0.0969,0.0172,0.0374,0.018,0.0629,0.0268,0.4643,0.0504,0.4507,0.0328,0.6872,0.0184,0.256,0.0105,0.1122,0.0604,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,mobile_pick_and_place,goal_specification_changed,0.6752,0.046,0.6103,0.0108,0.5663,0.0029,0.0901,0.016,0.0442,0.0195,0.0255,0.0107,0.4677,0.0541,0.4983,0.0412,0.5638,0.013,0.2479,0.0036,0.1241,0.0541,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,mobile_pick_and_place,human_temporary_obstruction,0.7279,0.0442,0.6064,0.0095,0.5654,0.0031,0.0357,0.0144,0.0442,0.0098,0.0663,0.0123,0.4456,0.0377,0.4813,0.0391,0.537,0.0094,0.2523,0.005,0.1003,0.0475,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,mobile_pick_and_place,object_moved,0.6684,0.0107,0.6075,0.0059,0.569,0.0103,0.0629,0.0122,0.0357,0.0125,0.0391,0.0167,0.4541,0.0332,0.4847,0.0485,0.503,0.0124,0.2445,0.0048,0.1293,0.0379,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,mobile_pick_and_place,object_removed,0.6276,0.0575,0.6108,0.011,0.5579,0.0133,0.0714,0.0216,0.0408,0.0086,0.0238,0.0153,0.4473,0.0446,0.4711,0.0426,0.6062,0.0224,0.2512,0.0041,0.1769,0.0588,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,mobile_pick_and_place,substitute_goal_available,0.6854,0.0175,0.6138,0.0044,0.5638,0.0089,0.0782,0.0278,0.0391,0.0237,0.0187,0.0133,0.4473,0.0221,0.4473,0.019,0.5653,0.0138,0.2448,0.0081,0.119,0.0288,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,mobile_pick_and_place,visual_occlusion,0.7075,0.0367,0.613,0.0121,0.5781,0.0129,0.0425,0.0221,0.0255,0.0148,0.0595,0.0228,0.4575,0.0233,0.4847,0.0413,0.5437,0.0123,0.2452,0.006,0.1139,0.0632,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,shelf_retrieval,cascading_disappearing_goal,0.631,0.0255,0.6143,0.0078,0.5658,0.0061,0.1071,0.0326,0.0476,0.0153,0.0476,0.0114,0.4507,0.0459,0.4626,0.049,0.6796,0.0186,0.2489,0.0039,0.1922,0.029,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,shelf_retrieval,goal_specification_changed,0.6735,0.0449,0.6261,0.0132,0.5675,0.0091,0.0816,0.0129,0.034,0.02,0.0272,0.015,0.4609,0.0493,0.4796,0.0387,0.5564,0.0152,0.2411,0.0085,0.165,0.0751,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,shelf_retrieval,human_temporary_obstruction,0.7092,0.0274,0.6101,0.0075,0.5585,0.0073,0.0612,0.0139,0.0238,0.0088,0.0493,0.0224,0.4592,0.0183,0.4864,0.0421,0.5358,0.0234,0.2456,0.0046,0.1207,0.0312,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,shelf_retrieval,object_moved,0.6939,0.0455,0.6169,0.0119,0.5678,0.0094,0.0646,0.0112,0.0238,0.0135,0.0323,0.0122,0.4728,0.0268,0.4881,0.0581,0.4943,0.0035,0.2506,0.0031,0.1446,0.0451,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,shelf_retrieval,object_removed,0.7211,0.0509,0.6106,0.0104,0.5727,0.0071,0.0527,0.0287,0.0272,0.0067,0.0306,0.0123,0.4354,0.0274,0.432,0.0296,0.5967,0.0183,0.2441,0.0046,0.0935,0.061,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,shelf_retrieval,substitute_goal_available,0.6871,0.0278,0.611,0.0092,0.5697,0.0089,0.0748,0.0243,0.0187,0.0047,0.0357,0.0153,0.4558,0.0195,0.4813,0.041,0.5695,0.0166,0.25,0.0038,0.1412,0.0445,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,shelf_retrieval,visual_occlusion,0.7024,0.0345,0.6105,0.0115,0.5685,0.0046,0.0272,0.0159,0.0255,0.0107,0.0731,0.0224,0.5085,0.0416,0.4915,0.0437,0.5502,0.0143,0.2476,0.0063,0.1224,0.0455,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,tool_handoff,cascading_disappearing_goal,0.6395,0.0195,0.6159,0.006,0.5641,0.0066,0.1105,0.0337,0.0442,0.0195,0.0527,0.016,0.4796,0.0304,0.4796,0.03,0.7191,0.0215,0.2474,0.0086,0.1395,0.0552,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,tool_handoff,goal_specification_changed,0.682,0.0313,0.6101,0.016,0.5642,0.0098,0.0782,0.0183,0.034,0.0094,0.0187,0.0047,0.4847,0.037,0.4439,0.0377,0.6022,0.0135,0.2473,0.0084,0.119,0.0572,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,tool_handoff,human_temporary_obstruction,0.7109,0.0296,0.6074,0.0093,0.5665,0.0118,0.0459,0.02,0.0425,0.0123,0.0442,0.0174,0.4592,0.041,0.5272,0.0425,0.5543,0.0158,0.2468,0.0103,0.0918,0.0536,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,tool_handoff,object_moved,0.6514,0.0321,0.6179,0.0159,0.565,0.0141,0.0748,0.0195,0.0255,0.0129,0.0663,0.019,0.4422,0.0451,0.4541,0.0542,0.5109,0.0054,0.246,0.0109,0.1565,0.0424,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,tool_handoff,object_removed,0.6752,0.0325,0.6152,0.0083,0.566,0.0096,0.0782,0.0283,0.051,0.0195,0.0255,0.0164,0.4473,0.0283,0.4252,0.0533,0.6358,0.0165,0.2472,0.0053,0.1276,0.0282,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,tool_handoff,substitute_goal_available,0.6888,0.0336,0.6156,0.007,0.5723,0.0044,0.0799,0.015,0.0255,0.0139,0.0238,0.0088,0.4507,0.0193,0.4541,0.0271,0.5825,0.0177,0.256,0.0073,0.0986,0.0355,7
proposed_disappearing_goal_belief_revision,physical_removal_shift,tool_handoff,visual_occlusion,0.699,0.0248,0.6197,0.0095,0.5709,0.0082,0.034,0.0107,0.017,0.0112,0.0697,0.0119,0.4575,0.0333,0.5051,0.0519,0.5492,0.0139,0.2502,0.0066,0.1139,0.0269,7
uncertainty_halt,combined_disappearance_stress,bin_sorting,cascading_disappearing_goal,0.3299,0.0333,0.3018,0.0066,0.2515,0.0124,0.2772,0.0524,0.0986,0.0174,0.1701,0.0296,0.131,0.021,0.1735,0.0086,0.9781,0.0096,0.1979,0.0041,0.4898,0.0389,7
uncertainty_halt,combined_disappearance_stress,bin_sorting,goal_specification_changed,0.4541,0.0307,0.314,0.0106,0.2424,0.0133,0.1922,0.0332,0.0799,0.0174,0.1088,0.0193,0.1633,0.0309,0.1922,0.0271,0.8561,0.0143,0.194,0.0071,0.3673,0.0402,7
uncertainty_halt,combined_disappearance_stress,bin_sorting,human_temporary_obstruction,0.4932,0.0469,0.3216,0.0107,0.2518,0.0056,0.1173,0.0365,0.0714,0.0216,0.1667,0.0191,0.1582,0.0278,0.1871,0.0393,0.8438,0.0112,0.1992,0.0061,0.3197,0.0616,7
uncertainty_halt,combined_disappearance_stress,bin_sorting,object_moved,0.4541,0.029,0.3065,0.0059,0.252,0.0116,0.2007,0.0312,0.0629,0.0132,0.1241,0.0254,0.1531,0.0257,0.199,0.0457,0.8037,0.0125,0.1888,0.0043,0.3452,0.0532,7
