stress_level,method,seed,mean_success,ci95_success,mean_goal_validity_f1,ci95_goal_validity_f1,mean_retarget_precision,ci95_retarget_precision,mean_stale_goal_pursuit,ci95_stale_goal_pursuit,mean_unsafe_reach,ci95_unsafe_reach,mean_false_abandonment,ci95_false_abandonment,mean_reappearance_recovery,ci95_reappearance_recovery,mean_substitute_goal_success,ci95_substitute_goal_success,mean_belief_update_latency,ci95_belief_update_latency,mean_intervention_cost,ci95_intervention_cost,mean_ece,ci95_ece,mean_regret,ci95_regret,mean_utility,ci95_utility,groups
0.1,risk_calibrated_goal_belief_revision_v5,9,0.822917,0.040579,0.789954,0.00295,0.646186,0.002968,0.0,0.0,0.0,0.0,0.0,0.0,0.569444,0.052227,0.576389,0.063749,0.404543,0.011484,0.271949,0.00176,0.010473,0.001358,0.156627,0.03592,0.780272,0.039952,48
0.1,robust_mpc_replan,0,0.597222,0.053125,0.515866,0.002506,0.461921,0.003297,0.041667,0.02281,0.03125,0.023132,0.055556,0.024477,0.392361,0.056287,0.416667,0.061515,0.625753,0.013419,0.23664,0.001996,0.090397,0.001469,0.356958,0.047403,0.43133,0.068789,48
0.1,robust_mpc_replan,1,0.6875,0.060448,0.517267,0.002779,0.464009,0.003349,0.052083,0.026019,0.024306,0.019427,0.055556,0.022462,0.375,0.056295,0.475694,0.046635,0.62427,0.012464,0.236152,0.001872,0.093999,0.001682,0.27705,0.053651,0.515972,0.066427,48
0.1,robust_mpc_replan,2,0.635417,0.052967,0.514252,0.002911,0.463535,0.003742,0.0625,0.026858,0.03125,0.023132,0.086806,0.030741,0.371528,0.049823,0.413194,0.051457,0.626892,0.011261,0.234944,0.002482,0.090522,0.001746,0.322258,0.046449,0.428337,0.056913,48
0.1,robust_mpc_replan,3,0.652778,0.054008,0.518358,0.002528,0.46147,0.004138,0.065972,0.02525,0.010417,0.011534,0.045139,0.023302,0.420139,0.055865,0.388889,0.059429,0.620329,0.011298,0.235457,0.001884,0.091841,0.001478,0.306747,0.047836,0.492822,0.060365,48
0.1,robust_mpc_replan,4,0.631944,0.060709,0.514302,0.002995,0.461367,0.003389,0.034722,0.021658,0.024306,0.016817,0.072917,0.030613,0.392361,0.061121,0.489583,0.058687,0.628608,0.013033,0.235246,0.001798,0.090601,0.001384,0.325522,0.053608,0.465015,0.067433,48
0.1,robust_mpc_replan,5,0.611111,0.057815,0.517337,0.003365,0.465014,0.003459,0.083333,0.035069,0.006944,0.009522,0.069444,0.028908,0.416667,0.060741,0.4375,0.055555,0.626956,0.01258,0.236606,0.002273,0.092307,0.001527,0.344255,0.051222,0.428669,0.066993,48
0.1,robust_mpc_replan,6,0.611111,0.066917,0.516699,0.003283,0.462011,0.003389,0.038194,0.022264,0.010417,0.011534,0.069444,0.0305,0.416667,0.06378,0.451389,0.058324,0.630341,0.012716,0.235063,0.001779,0.090613,0.001315,0.34314,0.058977,0.458755,0.074958,48
0.1,robust_mpc_replan,7,0.722222,0.051772,0.516578,0.002583,0.463244,0.004105,0.059028,0.026618,0.020833,0.015759,0.041667,0.02281,0.427083,0.045523,0.458333,0.06035,0.621214,0.013473,0.236518,0.002095,0.091128,0.001372,0.244787,0.045521,0.559934,0.063235,48
0.1,robust_mpc_replan,8,0.631944,0.050501,0.514062,0.003463,0.46238,0.003729,0.0625,0.030175,0.010417,0.011534,0.09375,0.030613,0.458333,0.061129,0.482639,0.054363,0.627183,0.011615,0.236624,0.002102,0.090607,0.001358,0.326128,0.044568,0.451768,0.0574,48
0.1,robust_mpc_replan,9,0.690972,0.054145,0.515993,0.003213,0.462223,0.002975,0.052083,0.029431,0.010417,0.011534,0.072917,0.030613,0.368056,0.05234,0.454861,0.054796,0.626627,0.012692,0.236399,0.00223,0.090845,0.001592,0.273259,0.048223,0.523254,0.054661,48
0.2,active_viewpoint_reacquisition,0,0.604167,0.051121,0.477159,0.002824,0.316905,0.003523,0.090278,0.032198,0.027778,0.017758,0.055556,0.028078,0.4375,0.052939,0.236111,0.054008,0.650491,0.013845,0.246218,0.001639,0.12515,0.001534,0.348934,0.045015,0.385466,0.061295,48
0.2,active_viewpoint_reacquisition,1,0.5625,0.0564,0.474471,0.003661,0.314866,0.003221,0.083333,0.033693,0.027778,0.020247,0.024306,0.016817,0.434028,0.049346,0.243056,0.05234,0.656264,0.013992,0.245765,0.00205,0.125457,0.001517,0.384791,0.049422,0.365678,0.068916,48
0.2,active_viewpoint_reacquisition,2,0.611111,0.053569,0.476559,0.003146,0.316838,0.004051,0.121528,0.036053,0.052083,0.026019,0.069444,0.0305,0.364583,0.038485,0.319444,0.054877,0.649941,0.012524,0.245867,0.00175,0.124756,0.001467,0.343126,0.047085,0.341346,0.064274,48
0.2,active_viewpoint_reacquisition,3,0.607639,0.056287,0.473643,0.003178,0.316811,0.003147,0.097222,0.036175,0.065972,0.033325,0.052083,0.022086,0.395833,0.060448,0.263889,0.047483,0.656377,0.013231,0.246187,0.001731,0.125738,0.001222,0.346958,0.050084,0.344645,0.081625,48
0.2,active_viewpoint_reacquisition,4,0.552083,0.05429,0.476724,0.00327,0.315615,0.003828,0.131944,0.036339,0.041667,0.024797,0.0625,0.031704,0.440972,0.067027,0.270833,0.046264,0.657647,0.013255,0.247322,0.001513,0.124316,0.001541,0.395367,0.047523,0.288484,0.06978,48
0.2,active_viewpoint_reacquisition,5,0.597222,0.056575,0.47645,0.003394,0.317339,0.00302,0.09375,0.032121,0.065972,0.027059,0.048611,0.023742,0.416667,0.056714,0.263889,0.039906,0.654291,0.01271,0.245639,0.002239,0.125239,0.001431,0.355544,0.049769,0.347211,0.070492,48
0.2,active_viewpoint_reacquisition,6,0.538194,0.062461,0.476346,0.002984,0.316246,0.003729,0.114583,0.037866,0.065972,0.028754,0.072917,0.033561,0.420139,0.068077,0.256944,0.045577,0.653719,0.012821,0.245788,0.001847,0.124381,0.001458,0.406481,0.055027,0.254434,0.072595,48
0.2,active_viewpoint_reacquisition,7,0.590278,0.055838,0.47757,0.002897,0.316538,0.002909,0.090278,0.032198,0.055556,0.024477,0.055556,0.022462,0.423611,0.054985,0.368056,0.05234,0.655705,0.012505,0.245407,0.002045,0.124523,0.001607,0.361664,0.04945,0.351861,0.061927,48
0.2,active_viewpoint_reacquisition,8,0.586806,0.057533,0.475384,0.002672,0.314305,0.003802,0.100694,0.034716,0.027778,0.017758,0.072917,0.032121,0.399306,0.059752,0.309028,0.05053,0.655197,0.011908,0.246976,0.001853,0.123884,0.001351,0.364018,0.05065,0.352,0.067098,48
0.2,active_viewpoint_reacquisition,9,0.659722,0.054985,0.475193,0.003444,0.31516,0.003794,0.121528,0.04535,0.048611,0.023742,0.097222,0.032013,0.423611,0.047608,0.3125,0.052038,0.652458,0.01436,0.245322,0.001839,0.124888,0.001666,0.299845,0.048518,0.379519,0.071917,48
0.2,conformal_goal_validity_filter,0,0.638889,0.050851,0.58013,0.002813,0.447193,0.003238,0.055556,0.026339,0.010417,0.011534,0.0625,0.026858,0.392361,0.05458,0.427083,0.048541,0.593166,0.012503,0.217509,0.001715,0.051228,0.001504,0.318723,0.045133,0.490116,0.059385,48
0.2,conformal_goal_validity_filter,1,0.631944,0.053236,0.578543,0.002846,0.444892,0.003278,0.065972,0.02525,0.027778,0.017758,0.034722,0.019351,0.388889,0.061771,0.385417,0.060863,0.595514,0.013017,0.218175,0.001792,0.051406,0.00156,0.323856,0.046903,0.471477,0.059427,48
0.2,conformal_goal_validity_filter,2,0.652778,0.054008,0.581522,0.003568,0.444412,0.003834,0.069444,0.028908,0.027778,0.017758,0.059028,0.024778,0.388889,0.061,0.416667,0.046646,0.594611,0.012186,0.218321,0.001901,0.051487,0.001478,0.306887,0.047918,0.481759,0.062874,48
0.2,conformal_goal_validity_filter,3,0.649306,0.048864,0.579782,0.002986,0.442378,0.004057,0.076389,0.032198,0.034722,0.019351,0.041667,0.02281,0.375,0.057951,0.364583,0.054724,0.588818,0.012836,0.219486,0.001732,0.050979,0.00144,0.309653,0.042909,0.467774,0.061476,48
0.2,conformal_goal_validity_filter,4,0.611111,0.059429,0.580334,0.003871,0.444448,0.003062,0.083333,0.036393,0.013889,0.01317,0.059028,0.024778,0.322917,0.054508,0.399306,0.053042,0.589538,0.014218,0.219785,0.002547,0.051839,0.001417,0.343132,0.052143,0.434281,0.068087,48
0.2,conformal_goal_validity_filter,5,0.645833,0.066414,0.579019,0.003178,0.446305,0.004185,0.024306,0.016817,0.017361,0.014556,0.065972,0.030354,0.34375,0.053633,0.329861,0.052818,0.595582,0.014325,0.217704,0.002073,0.05138,0.0014,0.313039,0.058743,0.503471,0.071329,48
0.2,conformal_goal_validity_filter,6,0.597222,0.059826,0.581533,0.002877,0.44355,0.002867,0.03125,0.018598,0.027778,0.017758,0.059028,0.024778,0.413194,0.061507,0.385417,0.055155,0.596378,0.014206,0.218216,0.002076,0.052003,0.001417,0.355056,0.052713,0.450138,0.068284,48
0.2,conformal_goal_validity_filter,7,0.666667,0.054154,0.579512,0.003343,0.446139,0.002762,0.041667,0.026637,0.017361,0.014556,0.038194,0.022264,0.354167,0.051121,0.430556,0.065848,0.594669,0.012501,0.219486,0.002002,0.050687,0.001498,0.294008,0.047803,0.531678,0.061143,48
0.2,conformal_goal_validity_filter,8,0.642361,0.059155,0.580839,0.003248,0.445716,0.003458,0.052083,0.024133,0.020833,0.018518,0.045139,0.021175,0.46875,0.045263,0.368056,0.051429,0.59256,0.013,0.218971,0.001716,0.051774,0.001403,0.315464,0.052363,0.497626,0.06677,48
0.2,conformal_goal_validity_filter,9,0.666667,0.059957,0.581819,0.003623,0.445468,0.003858,0.052083,0.027778,0.017361,0.017506,0.041667,0.02281,0.430556,0.055732,0.423611,0.057508,0.592486,0.012922,0.219376,0.002019,0.051651,0.001522,0.293046,0.052619,0.530428,0.064443,48
0.2,failure_aware_manipulation_policy,0,0.628472,0.053486,0.535906,0.002681,0.45855,0.003249,0.097222,0.036175,0.013889,0.01317,0.072917,0.032121,0.4375,0.064242,0.375,0.04295,0.623118,0.012466,0.22559,0.002091,0.099996,0.001632,0.327612,0.047156,0.428104,0.066223,48
0.2,failure_aware_manipulation_policy,1,0.694444,0.056155,0.535033,0.004076,0.456992,0.003335,0.0625,0.028565,0.020833,0.020917,0.072917,0.030613,0.392361,0.05458,0.434028,0.04739,0.620785,0.012457,0.226329,0.001664,0.099702,0.001495,0.268698,0.049403,0.516492,0.067937,48
0.2,failure_aware_manipulation_policy,2,0.663194,0.05458,0.533085,0.003323,0.458199,0.002961,0.048611,0.025657,0.020833,0.015759,0.069444,0.028908,0.368056,0.05234,0.413194,0.059949,0.618114,0.013949,0.227023,0.001944,0.100374,0.001237,0.297118,0.047964,0.488997,0.062937,48
0.2,failure_aware_manipulation_policy,3,0.625,0.050069,0.534345,0.003571,0.455899,0.003177,0.041667,0.026637,0.024306,0.016817,0.052083,0.027778,0.399306,0.055653,0.430556,0.062152,0.623297,0.013318,0.225848,0.001812,0.100184,0.001398,0.331617,0.044491,0.466101,0.056257,48
0.2,failure_aware_manipulation_policy,4,0.631944,0.051429,0.533227,0.002955,0.458612,0.004074,0.104167,0.037196,0.038194,0.024296,0.052083,0.027778,0.34375,0.052744,0.399306,0.055653,0.617956,0.012291,0.226191,0.001935,0.100073,0.001495,0.324997,0.0454,0.407992,0.059702,48
0.2,failure_aware_manipulation_policy,5,0.604167,0.063501,0.531417,0.003615,0.45702,0.003388,0.052083,0.029431,0.03125,0.023132,0.059028,0.029962,0.409722,0.059924,0.4375,0.058053,0.623112,0.014036,0.226508,0.00173,0.100752,0.00135,0.348455,0.055528,0.426679,0.070111,48
0.2,failure_aware_manipulation_policy,6,0.642361,0.063772,0.533027,0.003176,0.4562,0.003021,0.076389,0.027439,0.017361,0.014556,0.072917,0.027349,0.434028,0.055653,0.413194,0.052369,0.622353,0.013367,0.227081,0.001938,0.09847,0.001635,0.3141,0.055276,0.453466,0.073085,48
0.2,failure_aware_manipulation_policy,7,0.642361,0.053264,0.535417,0.002495,0.457028,0.003349,0.079861,0.035055,0.038194,0.02617,0.059028,0.02834,0.364583,0.050217,0.402778,0.049436,0.619222,0.012292,0.224921,0.00192,0.100245,0.001717,0.315838,0.047052,0.433047,0.072977,48
0.2,failure_aware_manipulation_policy,8,0.628472,0.055226,0.534171,0.002806,0.458045,0.003686,0.065972,0.030354,0.027778,0.017758,0.038194,0.022264,0.381944,0.05913,0.420139,0.055012,0.62407,0.012712,0.227191,0.001893,0.100069,0.001353,0.326772,0.04847,0.454482,0.060354,48
0.2,failure_aware_manipulation_policy,9,0.642361,0.057533,0.53559,0.003026,0.454624,0.003737,0.104167,0.039658,0.034722,0.023742,0.052083,0.024133,0.357639,0.046635,0.420139,0.054145,0.621316,0.013957,0.226649,0.001915,0.099599,0.001547,0.31469,0.050453,0.424801,0.073737,48
0.2,goal_retargeting_heuristic,0,0.607639,0.049106,0.447519,0.003055,0.463131,0.004046,0.076389,0.029111,0.052083,0.024133,0.072917,0.036271,0.381944,0.061483,0.4375,0.063501,0.693057,0.013058,0.219074,0.002058,0.118804,0.001432,0.345682,0.043049,0.380429,0.06209,48
0.2,goal_retargeting_heuristic,1,0.579861,0.049585,0.446503,0.003678,0.464166,0.003573,0.0625,0.030175,0.034722,0.030693,0.090278,0.032198,0.319444,0.056575,0.385417,0.055155,0.687058,0.013428,0.219856,0.001675,0.118688,0.001334,0.36999,0.044005,0.360297,0.062138,48
0.2,goal_retargeting_heuristic,2,0.583333,0.067386,0.446368,0.003328,0.468195,0.003177,0.079861,0.037657,0.045139,0.02525,0.083333,0.036393,0.368056,0.044528,0.475694,0.066673,0.692437,0.012975,0.218553,0.001926,0.119198,0.001548,0.368258,0.059702,0.350209,0.082749,48
0.2,goal_retargeting_heuristic,3,0.600694,0.066496,0.449873,0.002881,0.462343,0.004111,0.065972,0.030354,0.034722,0.019351,0.072917,0.030613,0.399306,0.063587,0.409722,0.056679,0.691984,0.012991,0.219146,0.002198,0.118006,0.001457,0.352907,0.058611,0.392734,0.076404,48
0.2,goal_retargeting_heuristic,4,0.607639,0.058754,0.449298,0.00376,0.465687,0.003509,0.065972,0.030354,0.048611,0.027439,0.107639,0.039496,0.3125,0.047276,0.447917,0.064632,0.695249,0.013094,0.219342,0.001914,0.11911,0.001472,0.346004,0.051176,0.365506,0.080717,48
0.2,goal_retargeting_heuristic,5,0.583333,0.049595,0.44776,0.003377,0.462894,0.003669,0.065972,0.027059,0.034722,0.019351,0.090278,0.030693,0.329861,0.046125,0.430556,0.053125,0.694666,0.013048,0.220253,0.002218,0.118538,0.001428,0.367733,0.043556,0.363948,0.062308,48
0.2,goal_retargeting_heuristic,6,0.600694,0.060538,0.447862,0.00264,0.462971,0.003023,0.059028,0.026618,0.024306,0.016817,0.076389,0.029111,0.326389,0.048591,0.444444,0.059429,0.693164,0.013091,0.21917,0.001936,0.118069,0.001616,0.352254,0.053461,0.404817,0.067828,48
0.2,goal_retargeting_heuristic,7,0.572917,0.057465,0.446268,0.003229,0.463559,0.003602,0.069444,0.0305,0.048611,0.025657,0.083333,0.030757,0.295139,0.046888,0.440972,0.042939,0.690753,0.013862,0.218078,0.001897,0.119352,0.001487,0.376488,0.050759,0.342706,0.073227,48
0.2,goal_retargeting_heuristic,8,0.621528,0.058955,0.447173,0.003643,0.46523,0.003017,0.100694,0.034716,0.045139,0.027059,0.114583,0.040287,0.329861,0.053706,0.458333,0.051005,0.693355,0.012669,0.218699,0.001907,0.117332,0.00162,0.333571,0.051935,0.359684,0.072413,48
0.2,goal_retargeting_heuristic,9,0.548611,0.049555,0.450256,0.003082,0.466175,0.00318,0.086806,0.035055,0.024306,0.019427,0.083333,0.029179,0.340278,0.055838,0.388889,0.056991,0.694804,0.012532,0.219723,0.002148,0.119377,0.001345,0.397771,0.04374,0.325496,0.055591,48
0.2,learned_goal_state_classifier,0,0.635417,0.054724,0.599191,0.002811,0.465659,0.003533,0.055556,0.024477,0.020833,0.015759,0.059028,0.026618,0.4375,0.059661,0.451389,0.058324,0.573166,0.01129,0.215055,0.001896,0.082046,0.00145,0.321691,0.048178,0.477781,0.064478,48
0.2,learned_goal_state_classifier,1,0.638889,0.056155,0.6023,0.003134,0.468543,0.002802,0.069444,0.028908,0.017361,0.014556,0.048611,0.025657,0.40625,0.062208,0.434028,0.064326,0.577905,0.012294,0.213567,0.001798,0.081805,0.001478,0.317864,0.049499,0.479741,0.061014,48
0.2,learned_goal_state_classifier,2,0.6875,0.050187,0.599169,0.002815,0.466967,0.003533,0.069444,0.032013,0.013889,0.01317,0.083333,0.02751,0.440972,0.058754,0.402778,0.062152,0.572975,0.01351,0.215059,0.001613,0.082545,0.001423,0.276145,0.044339,0.511779,0.065234,48
0.2,learned_goal_state_classifier,3,0.649306,0.055226,0.600226,0.003227,0.468659,0.003117,0.076389,0.029111,0.020833,0.018518,0.079861,0.030741,0.434028,0.054796,0.409722,0.058324,0.572747,0.014145,0.214144,0.001875,0.082336,0.001385,0.309441,0.048593,0.463742,0.062003,48
0.2,learned_goal_state_classifier,4,0.684028,0.059354,0.601418,0.003218,0.468808,0.003646,0.0625,0.030175,0.024306,0.019427,0.059028,0.02834,0.371528,0.049823,0.423611,0.067357,0.57038,0.01219,0.214696,0.002391,0.082766,0.001545,0.278773,0.052064,0.512651,0.070134,48
0.2,learned_goal_state_classifier,5,0.736111,0.055732,0.601586,0.002971,0.470833,0.003981,0.034722,0.021658,0.024306,0.016817,0.086806,0.038893,0.46875,0.056427,0.385417,0.05161,0.56956,0.013619,0.213396,0.001753,0.082506,0.001693,0.23228,0.048716,0.572935,0.061768,48
0.2,learned_goal_state_classifier,6,0.628472,0.054363,0.599567,0.003362,0.467572,0.00338,0.045139,0.023302,0.003472,0.006806,0.069444,0.0305,0.385417,0.048784,0.416667,0.057542,0.573745,0.013676,0.215062,0.00204,0.082259,0.001516,0.327249,0.047968,0.485338,0.06495,48
0.2,learned_goal_state_classifier,7,0.663194,0.057121,0.602554,0.003104,0.465836,0.003713,0.055556,0.026339,0.027778,0.017758,0.038194,0.022264,0.392361,0.067027,0.510417,0.053633,0.572767,0.013579,0.213848,0.001847,0.08231,0.001635,0.297632,0.050679,0.510015,0.063443,48
0.2,learned_goal_state_classifier,8,0.663194,0.052818,0.600089,0.003317,0.467378,0.003666,0.059028,0.026618,0.020833,0.018518,0.069444,0.027222,0.364583,0.056427,0.465278,0.055838,0.577551,0.012704,0.214213,0.001705,0.08276,0.001481,0.296723,0.046481,0.495375,0.065607,48
0.2,learned_goal_state_classifier,9,0.625,0.057129,0.602387,0.00344,0.468365,0.002834,0.059028,0.02834,0.034722,0.027439,0.052083,0.027778,0.388889,0.055306,0.447917,0.060863,0.576225,0.01349,0.215448,0.001921,0.081793,0.001475,0.330571,0.050274,0.450193,0.074787,48
0.2,oracle_goal_state_supervisor,0,0.875,0.040688,0.840804,0.003088,0.693538,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.611111,0.049912,0.638889,0.056155,0.374809,0.013051,0.275306,0.00162,0.002249,0.000668,0.0,0.0,0.838895,0.040774,48
0.2,oracle_goal_state_supervisor,1,0.864583,0.034602,0.841054,0.003672,0.692166,0.003432,0.0,0.0,0.0,0.0,0.0,0.0,0.628472,0.060146,0.666667,0.049595,0.37914,0.012255,0.275695,0.00166,0.002416,0.000532,0.0,0.0,0.830572,0.034377,48
0.2,oracle_goal_state_supervisor,2,0.892361,0.034374,0.8411,0.002458,0.694577,0.003684,0.0,0.0,0.0,0.0,0.0,0.0,0.645833,0.047276,0.625,0.050069,0.379288,0.014072,0.274114,0.001572,0.002129,0.000358,0.0,0.0,0.857675,0.034954,48
0.2,oracle_goal_state_supervisor,3,0.899306,0.039794,0.836762,0.002553,0.694046,0.004083,0.0,0.0,0.0,0.0,0.0,0.0,0.621528,0.063587,0.663194,0.05006,0.37227,0.012804,0.27613,0.001701,0.001978,0.000397,0.0,0.0,0.864634,0.039453,48
0.2,oracle_goal_state_supervisor,4,0.892361,0.03828,0.838704,0.002776,0.691058,0.003175,0.0,0.0,0.0,0.0,0.0,0.0,0.642361,0.055865,0.708333,0.055449,0.379414,0.013827,0.275134,0.001797,0.002692,0.000678,0.0,0.0,0.860805,0.038794,48
0.2,oracle_goal_state_supervisor,5,0.868056,0.035013,0.840733,0.003587,0.690511,0.003076,0.0,0.0,0.0,0.0,0.0,0.0,0.611111,0.051772,0.663194,0.051915,0.378125,0.012868,0.274602,0.001824,0.002854,0.000639,0.0,0.0,0.832835,0.035687,48
0.2,oracle_goal_state_supervisor,6,0.885417,0.036595,0.840107,0.002572,0.693811,0.002862,0.0,0.0,0.0,0.0,0.0,0.0,0.614583,0.055155,0.569444,0.059826,0.380686,0.013125,0.275395,0.002166,0.002164,0.000475,0.0,0.0,0.846395,0.037002,48
0.2,oracle_goal_state_supervisor,7,0.909722,0.030693,0.840779,0.002838,0.690654,0.003541,0.0,0.0,0.0,0.0,0.0,0.0,0.701389,0.040054,0.621528,0.055653,0.376759,0.011989,0.277392,0.001925,0.002269,0.000534,0.0,0.0,0.8776,0.029806,48
0.2,oracle_goal_state_supervisor,8,0.868056,0.036339,0.843335,0.003124,0.692226,0.004066,0.0,0.0,0.0,0.0,0.0,0.0,0.607639,0.056287,0.607639,0.06265,0.375222,0.013505,0.276613,0.001702,0.002441,0.000614,0.0,0.0,0.829847,0.03721,48
0.2,oracle_goal_state_supervisor,9,0.899306,0.030354,0.842114,0.003196,0.692294,0.003343,0.0,0.0,0.0,0.0,0.0,0.0,0.59375,0.045523,0.670139,0.056287,0.37351,0.013356,0.275355,0.001996,0.002842,0.000855,0.0,0.0,0.863141,0.030435,48
0.2,pomdp_belief_planner,0,0.65625,0.052744,0.539145,0.003445,0.411405,0.003371,0.069444,0.027222,0.024306,0.016817,0.076389,0.032198,0.392361,0.056287,0.378472,0.056496,0.614219,0.012444,0.226015,0.001835,0.103959,0.001564,0.302626,0.046047,0.458917,0.057594,48
0.2,pomdp_belief_planner,1,0.631944,0.045577,0.538617,0.003471,0.410441,0.003666,0.0625,0.034559,0.048611,0.023742,0.072917,0.025561,0.388889,0.065488,0.340278,0.050501,0.615455,0.012546,0.224531,0.001994,0.103558,0.001623,0.324123,0.040052,0.41483,0.062524,48
0.2,pomdp_belief_planner,2,0.590278,0.057508,0.539053,0.002815,0.410496,0.003244,0.083333,0.029179,0.048611,0.025657,0.086806,0.032243,0.423611,0.061483,0.388889,0.062532,0.616338,0.013824,0.226875,0.002112,0.102973,0.001518,0.361354,0.050306,0.360014,0.067624,48
0.2,pomdp_belief_planner,3,0.621528,0.055653,0.538121,0.003086,0.411375,0.003147,0.079861,0.030741,0.052083,0.026019,0.090278,0.033635,0.399306,0.057327,0.361111,0.059429,0.617676,0.013386,0.225302,0.00167,0.104788,0.001612,0.333966,0.048797,0.380487,0.077061,48
0.2,pomdp_belief_planner,4,0.590278,0.066651,0.54154,0.002778,0.409258,0.003334,0.083333,0.030757,0.03125,0.020988,0.083333,0.03767,0.392361,0.057943,0.427083,0.057465,0.614413,0.01355,0.225175,0.002219,0.103043,0.001683,0.361842,0.058551,0.374991,0.076917,48
0.2,pomdp_belief_planner,5,0.625,0.069119,0.538275,0.003043,0.412672,0.002644,0.072917,0.027349,0.034722,0.019351,0.097222,0.038702,0.399306,0.046381,0.361111,0.050851,0.617604,0.012863,0.224758,0.001583,0.103331,0.001171,0.330929,0.060866,0.40658,0.074078,48
0.2,pomdp_belief_planner,6,0.607639,0.052818,0.539287,0.003521,0.411333,0.00288,0.0625,0.031704,0.027778,0.017758,0.072917,0.029027,0.40625,0.061443,0.368056,0.063003,0.614822,0.01384,0.223166,0.001704,0.103541,0.00132,0.34561,0.046465,0.413388,0.066298,48
0.2,pomdp_belief_planner,7,0.607639,0.06189,0.540456,0.002878,0.410189,0.003631,0.0625,0.033162,0.03125,0.023132,0.065972,0.030354,0.444444,0.068316,0.388889,0.061,0.615611,0.012302,0.22514,0.002196,0.103623,0.001541,0.34625,0.054662,0.417634,0.076732,48
0.2,pomdp_belief_planner,8,0.628472,0.060927,0.540332,0.002975,0.409915,0.002913,0.069444,0.033458,0.024306,0.019427,0.065972,0.030354,0.371528,0.056913,0.375,0.052828,0.618825,0.013342,0.2274,0.001687,0.103821,0.001508,0.327642,0.054045,0.437783,0.066417,48
