split,task,regime,method,seed,episodes,success,goal_validity_f1,retarget_precision,stale_goal_pursuit,unsafe_reach,false_abandonment,reappearance_recovery,substitute_goal_success,belief_update_latency,intervention_cost,ece,regret,utility
occlusion_heavy_shift,mobile_pick_and_place,object_removed,memory_only_belief_tracking,0,6,0.333333,0.340843,0.250387,0.166667,0.166667,0.0,0.166667,0.333333,0.810936,0.150095,0.177082,0.586693,-0.065367
occlusion_heavy_shift,mobile_pick_and_place,object_removed,uncertainty_halt,0,6,0.833333,0.388459,0.286314,0.333333,0.0,0.166667,0.0,0.166667,0.740212,0.208183,0.146666,0.146673,0.372435
occlusion_heavy_shift,mobile_pick_and_place,object_removed,active_viewpoint_reacquisition,0,6,0.333333,0.449508,0.324607,0.0,0.0,0.0,0.0,0.333333,0.680939,0.245074,0.13344,0.586693,0.211407
occlusion_heavy_shift,mobile_pick_and_place,object_removed,pomdp_belief_planner,0,6,0.833333,0.500457,0.410386,0.166667,0.166667,0.0,0.666667,0.5,0.636932,0.216022,0.112319,0.146673,0.477803
occlusion_heavy_shift,mobile_pick_and_place,object_removed,goal_retargeting_heuristic,0,6,0.666667,0.414283,0.472627,0.0,0.0,0.0,0.166667,0.666667,0.733718,0.222637,0.129139,0.293347,0.575612
occlusion_heavy_shift,mobile_pick_and_place,object_removed,failure_aware_manipulation_policy,0,6,0.833333,0.495617,0.451438,0.166667,0.0,0.0,0.166667,0.333333,0.648286,0.231747,0.100669,0.146673,0.615081
occlusion_heavy_shift,mobile_pick_and_place,object_removed,robust_mpc_replan,0,6,0.5,0.485674,0.439303,0.166667,0.0,0.0,0.333333,0.5,0.699331,0.237489,0.100661,0.44002,0.295808
occlusion_heavy_shift,mobile_pick_and_place,object_removed,conformal_goal_validity_filter,0,6,0.666667,0.57336,0.444516,0.0,0.0,0.0,0.166667,0.166667,0.619337,0.201826,0.05301,0.293347,0.581823
occlusion_heavy_shift,mobile_pick_and_place,object_removed,learned_goal_state_classifier,0,6,0.166667,0.596391,0.482762,0.166667,0.0,0.166667,0.333333,0.166667,0.602934,0.207177,0.091999,0.733366,-0.063959
occlusion_heavy_shift,mobile_pick_and_place,object_removed,active_subgoal_probe_policy,0,6,0.5,0.579025,0.465182,0.166667,0.0,0.0,0.166667,0.166667,0.601083,0.259437,0.102617,0.44002,0.267872
occlusion_heavy_shift,mobile_pick_and_place,object_removed,risk_budgeted_goal_recovery,0,6,0.666667,0.568527,0.496449,0.0,0.0,0.0,0.5,0.5,0.624626,0.236904,0.075392,0.293347,0.602778
occlusion_heavy_shift,mobile_pick_and_place,object_removed,proposed_disappearing_goal_belief_revision_v4,0,6,0.333333,0.659229,0.582483,0.0,0.0,0.0,0.166667,0.666667,0.507829,0.254035,0.076981,0.586693,0.255629
occlusion_heavy_shift,mobile_pick_and_place,object_removed,risk_calibrated_goal_belief_revision_v5,0,6,0.833333,0.752228,0.65278,0.0,0.0,0.0,0.666667,0.5,0.471711,0.262279,0.018729,0.146673,0.792188
occlusion_heavy_shift,mobile_pick_and_place,object_removed,oracle_goal_state_supervisor,0,6,1.0,0.821168,0.70682,0.0,0.0,0.0,0.666667,0.833333,0.417577,0.278572,0.009524,0.0,0.972231
occlusion_heavy_shift,mobile_pick_and_place,object_removed,last_seen_goal_pursuit,1,6,0.666667,0.177949,0.197671,0.166667,0.166667,0.166667,0.166667,0.0,0.902428,0.13451,0.199881,0.294838,0.151385
occlusion_heavy_shift,mobile_pick_and_place,object_removed,memory_only_belief_tracking,1,6,0.833333,0.311484,0.252403,0.5,0.0,0.333333,0.333333,0.0,0.809304,0.143221,0.179342,0.147419,0.17878
occlusion_heavy_shift,mobile_pick_and_place,object_removed,uncertainty_halt,1,6,0.833333,0.372016,0.300264,0.166667,0.166667,0.166667,0.166667,0.333333,0.734124,0.213708,0.146661,0.147419,0.329416
occlusion_heavy_shift,mobile_pick_and_place,object_removed,active_viewpoint_reacquisition,1,6,0.666667,0.450104,0.32029,0.0,0.0,0.0,0.166667,0.0,0.686149,0.232842,0.137743,0.294838,0.543037
occlusion_heavy_shift,mobile_pick_and_place,object_removed,pomdp_belief_planner,1,6,0.666667,0.515732,0.416816,0.166667,0.0,0.0,0.833333,0.166667,0.656269,0.217496,0.114402,0.294838,0.485103
occlusion_heavy_shift,mobile_pick_and_place,object_removed,goal_retargeting_heuristic,1,6,0.833333,0.422695,0.481364,0.0,0.0,0.0,0.166667,0.333333,0.719337,0.223312,0.123885,0.147419,0.728951
occlusion_heavy_shift,mobile_pick_and_place,object_removed,failure_aware_manipulation_policy,1,6,0.5,0.525159,0.45346,0.166667,0.0,0.0,0.5,0.333333,0.668618,0.218362,0.110671,0.442257,0.304213
occlusion_heavy_shift,mobile_pick_and_place,object_removed,robust_mpc_replan,1,6,0.666667,0.483739,0.459811,0.0,0.0,0.166667,0.333333,0.666667,0.681945,0.232561,0.098255,0.294838,0.496185
occlusion_heavy_shift,mobile_pick_and_place,object_removed,conformal_goal_validity_filter,1,6,0.833333,0.550913,0.437347,0.0,0.0,0.166667,0.333333,0.5,0.610186,0.215343,0.05968,0.147419,0.672378
occlusion_heavy_shift,mobile_pick_and_place,object_removed,learned_goal_state_classifier,1,6,0.5,0.5588,0.449579,0.0,0.0,0.0,0.166667,0.5,0.596138,0.219861,0.085005,0.442257,0.418867
occlusion_heavy_shift,mobile_pick_and_place,object_removed,active_subgoal_probe_policy,1,6,0.666667,0.573012,0.487765,0.0,0.0,0.166667,0.666667,0.5,0.630939,0.257301,0.100609,0.294838,0.504962
occlusion_heavy_shift,mobile_pick_and_place,object_removed,risk_budgeted_goal_recovery,1,6,0.666667,0.581187,0.497328,0.0,0.0,0.0,0.5,0.5,0.622149,0.238777,0.072289,0.294838,0.603022
occlusion_heavy_shift,mobile_pick_and_place,object_removed,proposed_disappearing_goal_belief_revision_v4,1,6,1.0,0.658577,0.563121,0.0,0.0,0.0,0.5,0.833333,0.526455,0.249754,0.075105,0.0,0.952228
occlusion_heavy_shift,mobile_pick_and_place,object_removed,risk_calibrated_goal_belief_revision_v5,1,6,0.5,0.735922,0.630931,0.0,0.0,0.0,0.333333,0.666667,0.451797,0.276489,0.025175,0.442257,0.440592
occlusion_heavy_shift,mobile_pick_and_place,object_removed,oracle_goal_state_supervisor,1,6,0.833333,0.824161,0.690945,0.0,0.0,0.0,0.666667,0.833333,0.419092,0.271676,0.00723,0.0,0.807585
occlusion_heavy_shift,mobile_pick_and_place,object_removed,last_seen_goal_pursuit,2,6,0.333333,0.181055,0.182262,0.5,0.0,0.0,0.166667,0.166667,0.90555,0.124488,0.206794,0.578954,-0.136452
occlusion_heavy_shift,mobile_pick_and_place,object_removed,memory_only_belief_tracking,2,6,0.5,0.336289,0.251949,0.0,0.166667,0.0,0.333333,0.166667,0.829979,0.136952,0.183687,0.434215,0.226171
occlusion_heavy_shift,mobile_pick_and_place,object_removed,uncertainty_halt,2,6,0.666667,0.38411,0.295588,0.0,0.0,0.166667,0.166667,0.0,0.730987,0.211411,0.143403,0.289477,0.449312
occlusion_heavy_shift,mobile_pick_and_place,object_removed,active_viewpoint_reacquisition,2,6,0.5,0.43784,0.315516,0.0,0.166667,0.0,0.5,0.5,0.685485,0.246517,0.136195,0.434215,0.266278
occlusion_heavy_shift,mobile_pick_and_place,object_removed,pomdp_belief_planner,2,6,0.166667,0.517467,0.426031,0.333333,0.0,0.166667,0.166667,0.333333,0.660703,0.232414,0.113422,0.723692,-0.271879
occlusion_heavy_shift,mobile_pick_and_place,object_removed,goal_retargeting_heuristic,2,6,0.5,0.41887,0.477207,0.0,0.0,0.0,0.0,0.333333,0.712431,0.207972,0.131091,0.434215,0.388147
occlusion_heavy_shift,mobile_pick_and_place,object_removed,failure_aware_manipulation_policy,2,6,0.5,0.492139,0.461279,0.166667,0.0,0.0,0.166667,0.666667,0.639279,0.220272,0.108591,0.434215,0.298898
occlusion_heavy_shift,mobile_pick_and_place,object_removed,robust_mpc_replan,2,6,0.666667,0.47513,0.466618,0.0,0.0,0.0,0.0,0.5,0.693818,0.239224,0.106119,0.289477,0.559362
occlusion_heavy_shift,mobile_pick_and_place,object_removed,conformal_goal_validity_filter,2,6,0.666667,0.564269,0.452276,0.0,0.0,0.0,0.333333,0.5,0.601337,0.206562,0.062832,0.289477,0.604173
occlusion_heavy_shift,mobile_pick_and_place,object_removed,learned_goal_state_classifier,2,6,0.666667,0.573892,0.451828,0.0,0.0,0.0,0.166667,0.0,0.602915,0.204035,0.091954,0.289477,0.565914
occlusion_heavy_shift,mobile_pick_and_place,object_removed,active_subgoal_probe_policy,2,6,0.666667,0.560599,0.462823,0.0,0.0,0.0,0.5,0.666667,0.606069,0.2555,0.098577,0.289477,0.600526
occlusion_heavy_shift,mobile_pick_and_place,object_removed,risk_budgeted_goal_recovery,2,6,1.0,0.566712,0.479811,0.0,0.0,0.0,0.666667,0.5,0.629706,0.229962,0.073769,0.0,0.94913
occlusion_heavy_shift,mobile_pick_and_place,object_removed,proposed_disappearing_goal_belief_revision_v4,2,6,0.833333,0.680266,0.561277,0.0,0.0,0.0,0.5,1.0,0.522023,0.254789,0.072045,0.144738,0.792446
occlusion_heavy_shift,mobile_pick_and_place,object_removed,risk_calibrated_goal_belief_revision_v5,2,6,1.0,0.742357,0.639314,0.0,0.0,0.0,0.5,0.666667,0.447764,0.269346,0.024165,0.0,0.952828
occlusion_heavy_shift,mobile_pick_and_place,object_removed,oracle_goal_state_supervisor,2,6,0.833333,0.831792,0.686238,0.0,0.0,0.0,0.166667,0.333333,0.406109,0.279433,0.009566,0.0,0.752927
occlusion_heavy_shift,mobile_pick_and_place,object_removed,last_seen_goal_pursuit,3,6,0.166667,0.20145,0.191007,0.0,0.333333,0.0,0.0,0.166667,0.88762,0.135517,0.21001,0.738849,-0.281976
occlusion_heavy_shift,mobile_pick_and_place,object_removed,memory_only_belief_tracking,3,6,0.166667,0.329834,0.230643,0.0,0.166667,0.0,0.0,0.0,0.80097,0.132937,0.180655,0.738849,-0.100178
occlusion_heavy_shift,mobile_pick_and_place,object_removed,uncertainty_halt,3,6,0.166667,0.382748,0.283992,0.0,0.0,0.0,0.166667,0.166667,0.779597,0.19413,0.144417,0.738849,0.05601
occlusion_heavy_shift,mobile_pick_and_place,object_removed,active_viewpoint_reacquisition,3,6,0.5,0.467826,0.332123,0.0,0.0,0.0,0.5,0.0,0.709188,0.252569,0.135458,0.44331,0.391469
occlusion_heavy_shift,mobile_pick_and_place,object_removed,pomdp_belief_planner,3,6,0.333333,0.519459,0.418991,0.0,0.166667,0.0,0.5,0.833333,0.654162,0.21383,0.118436,0.591079,0.126667
occlusion_heavy_shift,mobile_pick_and_place,object_removed,goal_retargeting_heuristic,3,6,0.5,0.424449,0.47098,0.0,0.0,0.0,0.5,0.333333,0.723704,0.21697,0.135573,0.44331,0.416398
occlusion_heavy_shift,mobile_pick_and_place,object_removed,failure_aware_manipulation_policy,3,6,0.666667,0.502796,0.468022,0.0,0.0,0.0,0.333333,0.166667,0.66689,0.229206,0.114126,0.29554,0.568619
occlusion_heavy_shift,mobile_pick_and_place,object_removed,robust_mpc_replan,3,6,0.833333,0.484955,0.491449,0.166667,0.166667,0.0,0.5,0.666667,0.688083,0.237627,0.105056,0.14777,0.467029
occlusion_heavy_shift,mobile_pick_and_place,object_removed,conformal_goal_validity_filter,3,6,0.666667,0.562826,0.442109,0.0,0.166667,0.0,0.166667,0.333333,0.616179,0.224235,0.059673,0.29554,0.401292
occlusion_heavy_shift,mobile_pick_and_place,object_removed,learned_goal_state_classifier,3,6,0.666667,0.554935,0.482155,0.333333,0.0,0.0,0.5,0.333333,0.584124,0.211268,0.089561,0.29554,0.361877
occlusion_heavy_shift,mobile_pick_and_place,object_removed,active_subgoal_probe_policy,3,6,0.5,0.570533,0.490151,0.0,0.0,0.0,0.5,0.333333,0.622485,0.267141,0.106465,0.44331,0.412811
occlusion_heavy_shift,mobile_pick_and_place,object_removed,risk_budgeted_goal_recovery,3,6,0.833333,0.557655,0.490729,0.0,0.166667,0.0,0.0,0.333333,0.626299,0.239948,0.076895,0.14777,0.548117
occlusion_heavy_shift,mobile_pick_and_place,object_removed,proposed_disappearing_goal_belief_revision_v4,3,6,1.0,0.658135,0.586183,0.0,0.0,0.0,0.666667,0.666667,0.531584,0.244651,0.071626,0.0,0.957601
occlusion_heavy_shift,mobile_pick_and_place,object_removed,risk_calibrated_goal_belief_revision_v5,3,6,1.0,0.770512,0.629857,0.0,0.0,0.0,0.5,0.5,0.445242,0.263009,0.028259,0.0,0.946077
occlusion_heavy_shift,mobile_pick_and_place,object_removed,oracle_goal_state_supervisor,3,6,0.833333,0.791555,0.701068,0.0,0.0,0.0,0.5,1.0,0.396137,0.279887,0.00786,0.0,0.804348
occlusion_heavy_shift,mobile_pick_and_place,object_removed,last_seen_goal_pursuit,4,6,0.5,0.194233,0.19633,0.333333,0.166667,0.0,0.166667,0.166667,0.897769,0.137512,0.209693,0.445254,-0.033941
occlusion_heavy_shift,mobile_pick_and_place,object_removed,memory_only_belief_tracking,4,6,0.333333,0.333118,0.238833,0.333333,0.166667,0.333333,0.0,0.166667,0.798155,0.137857,0.176255,0.593672,-0.392541
occlusion_heavy_shift,mobile_pick_and_place,object_removed,uncertainty_halt,4,6,0.833333,0.381358,0.300935,0.0,0.166667,0.0,0.333333,0.5,0.770387,0.208144,0.14155,0.148418,0.565396
occlusion_heavy_shift,mobile_pick_and_place,object_removed,active_viewpoint_reacquisition,4,6,0.5,0.426307,0.327228,0.166667,0.0,0.0,0.5,0.333333,0.675509,0.251253,0.140831,0.445254,0.287366
occlusion_heavy_shift,mobile_pick_and_place,object_removed,pomdp_belief_planner,4,6,0.666667,0.491327,0.433612,0.0,0.166667,0.0,0.166667,0.333333,0.640762,0.228733,0.121242,0.296836,0.385169
occlusion_heavy_shift,mobile_pick_and_place,object_removed,goal_retargeting_heuristic,4,6,0.833333,0.427032,0.470117,0.166667,0.166667,0.0,0.333333,0.0,0.688957,0.208615,0.126299,0.148418,0.430182
occlusion_heavy_shift,mobile_pick_and_place,object_removed,failure_aware_manipulation_policy,4,6,0.666667,0.501331,0.445739,0.0,0.0,0.166667,0.333333,0.0,0.672752,0.231291,0.105694,0.296836,0.465389
occlusion_heavy_shift,mobile_pick_and_place,object_removed,robust_mpc_replan,4,6,0.833333,0.463465,0.451727,0.0,0.166667,0.0,0.333333,0.5,0.675631,0.24386,0.09947,0.148418,0.568677
occlusion_heavy_shift,mobile_pick_and_place,object_removed,conformal_goal_validity_filter,4,6,0.5,0.559429,0.466979,0.0,0.0,0.0,0.5,0.5,0.616283,0.211349,0.060599,0.445254,0.447246
occlusion_heavy_shift,mobile_pick_and_place,object_removed,learned_goal_state_classifier,4,6,0.5,0.579264,0.478624,0.166667,0.166667,0.0,0.5,0.5,0.61829,0.206199,0.088731,0.445254,0.156334
occlusion_heavy_shift,mobile_pick_and_place,object_removed,active_subgoal_probe_policy,4,6,0.5,0.548684,0.472798,0.0,0.166667,0.166667,0.5,0.5,0.565994,0.274331,0.105219,0.445254,0.144586
occlusion_heavy_shift,mobile_pick_and_place,object_removed,risk_budgeted_goal_recovery,4,6,0.666667,0.552806,0.486094,0.0,0.0,0.0,0.5,0.333333,0.58688,0.24173,0.075595,0.296836,0.595673
occlusion_heavy_shift,mobile_pick_and_place,object_removed,proposed_disappearing_goal_belief_revision_v4,4,6,0.5,0.677102,0.579495,0.0,0.0,0.0,0.5,0.666667,0.551856,0.243904,0.072533,0.445254,0.445779
occlusion_heavy_shift,mobile_pick_and_place,object_removed,risk_calibrated_goal_belief_revision_v5,4,6,0.833333,0.737304,0.645757,0.0,0.0,0.0,0.5,0.666667,0.483527,0.279123,0.028428,0.148418,0.781666
occlusion_heavy_shift,mobile_pick_and_place,object_removed,oracle_goal_state_supervisor,4,6,1.0,0.803026,0.692125,0.0,0.0,0.0,0.666667,0.666667,0.411152,0.276993,0.006102,0.0,0.966292
occlusion_heavy_shift,mobile_pick_and_place,object_removed,last_seen_goal_pursuit,5,6,0.166667,0.179602,0.167877,0.166667,0.166667,0.0,0.0,0.0,0.890845,0.128803,0.211539,0.740692,-0.227971
occlusion_heavy_shift,mobile_pick_and_place,object_removed,memory_only_belief_tracking,5,6,0.666667,0.335411,0.246047,0.333333,0.0,0.166667,0.0,0.333333,0.792347,0.152057,0.183003,0.296277,0.219505
occlusion_heavy_shift,mobile_pick_and_place,object_removed,uncertainty_halt,5,6,0.833333,0.381172,0.279226,0.166667,0.0,0.0,0.166667,0.333333,0.774459,0.200513,0.143396,0.148138,0.608743
occlusion_heavy_shift,mobile_pick_and_place,object_removed,active_viewpoint_reacquisition,5,6,0.5,0.432544,0.318735,0.166667,0.0,0.0,0.333333,0.166667,0.673272,0.243164,0.138097,0.444415,0.272172
occlusion_heavy_shift,mobile_pick_and_place,object_removed,pomdp_belief_planner,5,6,0.666667,0.518374,0.436728,0.0,0.0,0.0,0.0,0.333333,0.641413,0.222958,0.110498,0.296277,0.558399
occlusion_heavy_shift,mobile_pick_and_place,object_removed,goal_retargeting_heuristic,5,6,0.5,0.427751,0.479904,0.0,0.0,0.0,0.333333,0.5,0.695321,0.231576,0.128796,0.444415,0.411593
occlusion_heavy_shift,mobile_pick_and_place,object_removed,failure_aware_manipulation_policy,5,6,0.666667,0.52185,0.449071,0.0,0.0,0.0,0.166667,0.333333,0.665654,0.221041,0.117874,0.296277,0.566973
occlusion_heavy_shift,mobile_pick_and_place,object_removed,robust_mpc_replan,5,6,1.0,0.465844,0.45359,0.166667,0.0,0.0,0.166667,0.5,0.672488,0.232637,0.103087,0.0,0.787239
occlusion_heavy_shift,mobile_pick_and_place,object_removed,conformal_goal_validity_filter,5,6,0.333333,0.554342,0.457794,0.0,0.0,0.0,0.333333,0.5,0.591442,0.221126,0.069009,0.592553,0.266408
occlusion_heavy_shift,mobile_pick_and_place,object_removed,learned_goal_state_classifier,5,6,0.666667,0.577231,0.477941,0.0,0.0,0.0,0.166667,0.5,0.621425,0.22078,0.096614,0.296277,0.58144
occlusion_heavy_shift,mobile_pick_and_place,object_removed,active_subgoal_probe_policy,5,6,0.833333,0.574931,0.461868,0.0,0.0,0.0,0.333333,0.833333,0.632376,0.262155,0.106113,0.148138,0.75889
occlusion_heavy_shift,mobile_pick_and_place,object_removed,risk_budgeted_goal_recovery,5,6,0.333333,0.570856,0.499117,0.166667,0.0,0.0,0.5,0.333333,0.612635,0.226954,0.070758,0.592553,0.146549
occlusion_heavy_shift,mobile_pick_and_place,object_removed,proposed_disappearing_goal_belief_revision_v4,5,6,0.833333,0.67415,0.572699,0.0,0.0,0.0,0.5,0.333333,0.553733,0.249085,0.078422,0.148138,0.761168
occlusion_heavy_shift,mobile_pick_and_place,object_removed,risk_calibrated_goal_belief_revision_v5,5,6,0.833333,0.766775,0.63918,0.0,0.0,0.0,0.666667,0.333333,0.460346,0.268009,0.016415,0.148138,0.784181
occlusion_heavy_shift,mobile_pick_and_place,object_removed,oracle_goal_state_supervisor,5,6,0.833333,0.816389,0.701376,0.0,0.0,0.0,0.333333,0.5,0.404879,0.272004,0.001921,0.0,0.774292
occlusion_heavy_shift,mobile_pick_and_place,object_removed,last_seen_goal_pursuit,6,6,0.666667,0.1698,0.173999,0.333333,0.0,0.333333,0.333333,0.166667,0.930696,0.133883,0.211193,0.293765,0.129338
occlusion_heavy_shift,mobile_pick_and_place,object_removed,memory_only_belief_tracking,6,6,0.666667,0.336538,0.253791,0.166667,0.0,0.166667,0.333333,0.333333,0.770295,0.153342,0.177818,0.293765,0.363029
occlusion_heavy_shift,mobile_pick_and_place,object_removed,uncertainty_halt,6,6,0.666667,0.396015,0.302123,0.0,0.0,0.166667,0.166667,0.333333,0.77678,0.21554,0.139719,0.293765,0.461594
occlusion_heavy_shift,mobile_pick_and_place,object_removed,active_viewpoint_reacquisition,6,6,0.333333,0.463917,0.323208,0.0,0.0,0.0,0.5,0.333333,0.712771,0.252401,0.132019,0.58753,0.24043
occlusion_heavy_shift,mobile_pick_and_place,object_removed,pomdp_belief_planner,6,6,0.5,0.514491,0.433173,0.166667,0.0,0.0,0.333333,0.333333,0.626213,0.217528,0.104906,0.440648,0.297018
occlusion_heavy_shift,mobile_pick_and_place,object_removed,goal_retargeting_heuristic,6,6,0.666667,0.446257,0.473906,0.166667,0.166667,0.0,0.5,0.5,0.713747,0.21345,0.128335,0.293765,0.31756
occlusion_heavy_shift,mobile_pick_and_place,object_removed,failure_aware_manipulation_policy,6,6,0.5,0.501004,0.460512,0.166667,0.0,0.166667,0.333333,0.166667,0.662994,0.232175,0.111145,0.440648,0.185246
occlusion_heavy_shift,mobile_pick_and_place,object_removed,robust_mpc_replan,6,6,0.666667,0.450318,0.479288,0.166667,0.0,0.0,0.5,0.833333,0.665256,0.241162,0.11143,0.293765,0.486541
occlusion_heavy_shift,mobile_pick_and_place,object_removed,conformal_goal_validity_filter,6,6,0.333333,0.569758,0.451104,0.166667,0.0,0.0,0.333333,0.666667,0.599789,0.211333,0.062173,0.58753,0.157933
occlusion_heavy_shift,mobile_pick_and_place,object_removed,learned_goal_state_classifier,6,6,0.833333,0.559406,0.456163,0.0,0.0,0.166667,0.5,0.833333,0.607837,0.210566,0.09289,0.146883,0.692669
occlusion_heavy_shift,mobile_pick_and_place,object_removed,active_subgoal_probe_policy,6,6,0.666667,0.562864,0.460703,0.333333,0.0,0.0,0.333333,0.333333,0.607217,0.27707,0.098591,0.293765,0.328161
occlusion_heavy_shift,mobile_pick_and_place,object_removed,risk_budgeted_goal_recovery,6,6,0.666667,0.552088,0.511041,0.333333,0.0,0.0,0.333333,0.333333,0.633826,0.247258,0.06756,0.293765,0.342601
occlusion_heavy_shift,mobile_pick_and_place,object_removed,proposed_disappearing_goal_belief_revision_v4,6,6,0.666667,0.68685,0.570884,0.0,0.0,0.0,0.166667,0.833333,0.533584,0.254047,0.083996,0.293765,0.593628
occlusion_heavy_shift,mobile_pick_and_place,object_removed,risk_calibrated_goal_belief_revision_v5,6,6,0.666667,0.737187,0.642625,0.0,0.0,0.0,0.5,0.333333,0.47193,0.280055,0.021597,0.293765,0.601802
occlusion_heavy_shift,mobile_pick_and_place,object_removed,oracle_goal_state_supervisor,6,6,0.666667,0.818865,0.684825,0.0,0.0,0.0,0.5,0.833333,0.382084,0.277146,0.011604,0.0,0.630377
occlusion_heavy_shift,mobile_pick_and_place,object_removed,last_seen_goal_pursuit,7,6,0.5,0.187557,0.163321,0.166667,0.0,0.166667,0.166667,0.0,0.876301,0.137639,0.202492,0.443441,0.164512
occlusion_heavy_shift,mobile_pick_and_place,object_removed,memory_only_belief_tracking,7,6,0.666667,0.339297,0.2428,0.0,0.166667,0.166667,0.0,0.333333,0.812495,0.149295,0.17626,0.295627,0.280809
occlusion_heavy_shift,mobile_pick_and_place,object_removed,uncertainty_halt,7,6,0.833333,0.389624,0.288975,0.166667,0.0,0.0,0.666667,0.166667,0.78099,0.205601,0.14373,0.147814,0.631816
occlusion_heavy_shift,mobile_pick_and_place,object_removed,active_viewpoint_reacquisition,7,6,0.833333,0.438747,0.311277,0.166667,0.0,0.0,0.666667,0.333333,0.68954,0.241801,0.130691,0.147814,0.635897
